Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Mundo Gospel,976686,2017-11-04 15:40:22 BRST,Link,86,68,85,0,0,3,0,1,0,,0,0,0,https://www.facebook.com/MundoGospelSite/posts/999966750145794,Em quem vc vai votar nesta eleições ??,http://www.mundogospel.info/2017/11/03/segundo-a-pesquisa-do-datafolha-informa-que-evangelicos-estao-divididos-entre-votar-em-lula-marina-silva-ou-jair-bolsonaro/,,"Segundo a pesquisa do Datafolha, informa que evangélicos estão divididos entre votar em Lula, Marina Silva ou Jair Bolsonaro | Mundo Gospel","Início MUNDO GOSPEL Segundo a pesquisa do Datafolha, informa que evangélicos estão divididos entre votar em Lula, Marina Silva ou Jair Bolsonaro MUNDO GOSPELSegundo a pesquisa do Datafolha, informa que evangélicos estão divididos entre votar em Lula, Marina Silva ou Jair Bolsonaro novembro 3, 2017 9...",,,-1.131687242798354
LeiaJáOnline,321872,2017-11-04 13:42:00 BRST,Link,17,9,1,0,0,13,0,3,0,,0,0,0,https://www.facebook.com/LeiaJaOnline/posts/1930130863678800,Confira o vídeo!,http://www.leiaja.com/politica/2017/11/04/marina-silva-nega-sumico-continuo-fazendo-meu-trabalho/,,Marina Silva nega sumiço: 'continuo fazendo meu trabalho',"A ex-senadora ponderou não exercer mandato parlamentar ou função pública e, por isso, precisa trabalhar para sobreviver",,,-1.7906976744186047
Bahia Notícias,967699,2017-11-04 13:30:00 BRST,Link,131,92,8,2,2,24,1,25,0,,0,0,0,https://www.facebook.com/bahianoticias/posts/1622658181110517,Ela sinalizou que tentará refazer a aliança elaborada na corrida presidencial de 2014. https://goo.gl/94sbXR:=:http://www.bahianoticias.com.br/noticia/214315-marina-conversa-com-psb-para-discutir-formacao-de-terceira-via-para-2018.html?f,http://www.bahianoticias.com.br/noticia/214315-marina-conversa-com-psb-para-discutir-formacao-de-terceira-via-para-2018.html?f,,Marina conversa com PSB para discutir formação de terceira via para 2018,A ex-senadora Marina Silva se reuniu com a cúpula do PSB na última semana e discutiu a criação de uma terceira via para 2018. Segundo informações da coluna Pa,,,1.0288808664259927
Humor News,958907,2017-11-04 13:02:41 BRST,Link,9,0,1,0,0,5,0,1,0,,0,0,0,https://www.facebook.com/HumorNewsOficial/posts/1993390944208804,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-3.875
Clube Dos Caminhões,234849,2017-11-04 13:02:41 BRST,Link,6,1,1,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/caminhoesQualificados01/posts/1607920689229167,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-4.0
Incrivelmente,1141652,2017-11-04 13:02:41 BRST,Link,25,16,1,0,2,25,0,1,0,,0,0,0,https://www.facebook.com/OficialIncrivelmente/posts/725313361005068,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-1.6571428571428573
JUIZ Sergio MORO,40651,2017-11-04 13:02:41 BRST,Link,3,1,0,0,0,3,0,0,0,,0,0,0,https://www.facebook.com/JUIZSergioMOROCuritiba/posts/1646032475448679,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-3.7142857142857144
CR7,270348,2017-11-04 13:02:41 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/newspapo/posts/1627125284016584,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-16.0
Presidente Jair Bolsonaro,148457,2017-11-04 13:02:41 BRST,Link,4,1,0,0,0,2,0,0,0,,0,0,0,https://www.facebook.com/PresidenteJB/posts/1939344403054122,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-4.285714285714286
Apoiamos o juiz Sérgio Moro,158301,2017-11-04 13:02:28 BRST,Link,1,0,0,0,0,2,0,2,0,,0,0,0,https://www.facebook.com/SergioMorodoBrasil/posts/2022088878024163,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-4.6
"General Mourão, um herói Nacional",67284,2017-11-04 13:02:28 BRST,Link,131,41,11,1,4,31,2,4,0,,0,0,0,https://www.facebook.com/263968194110699/posts/281712372336281,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-1.4088888888888889
Presidente Jair Bolsonaro,N/A,2017-11-04 13:02:28 BRST,Link,12,2,4,0,1,10,1,2,0,,0,0,0,https://www.facebook.com/PresidenteJBolsonaro/posts/2007923326152439,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,0.0
Papo TV,149527,2017-11-04 13:02:28 BRST,Link,44,21,8,0,0,30,0,5,0,,0,0,0,https://www.facebook.com/PapoTVBrasil/posts/691409504396195,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-2.0185185185185186
"Juiz Sérgio Moro, um herói Nacional",1046929,2017-11-04 13:02:28 BRST,Link,230,73,37,1,5,110,2,28,0,,0,0,0,https://www.facebook.com/SergioMoroHeroiNacional/posts/1460572077397400,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-1.2098765432098766
O Patriotizador,329720,2017-11-04 13:02:28 BRST,Link,82,16,10,0,1,28,1,2,0,,0,0,0,https://www.facebook.com/OPatriotizador/posts/1925152061056441,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-1.5571428571428572
Operação Lava Jato para sempre,530719,2017-11-04 13:02:28 BRST,Link,146,54,22,0,6,76,0,22,0,,0,0,0,https://www.facebook.com/LavaJatoJuizMoro/posts/1364559573652711,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-1.4938650306748467
Intervenção Militar Brasil,154890,2017-11-04 13:02:28 BRST,Link,31,2,10,0,0,18,0,5,0,,0,0,0,https://www.facebook.com/intervencaomilitarFFAA/posts/1962605037311112,"Parece ter usado santo daime, disse um dos comentários ... http://ow.ly/flht30glW4N:=:https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura",http://ow.ly/flht30glW4N,https://www.papotv.com.br/posts/marina-silva-faz-publicacao-em-dilmes-e-internet-vai-a-loucura,Marina Silva faz publicação em 'dilmês' e internet vai a loucura,A presidenciável Marina Silva postou uma frase em 'dilmês' no Twitter....,,,-2.621212121212121
Folha do Sertão,37624,2017-11-04 13:00:45 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/reporterdaparaiba/posts/1509125192503363,Marina Silva conversa com PSB para reeditar aliança de 2014..... http://www.reporterpb.com.br/noticia/politica/2017/11/04/marina-silva-conversa-com-psb-para-reeditar-alian%C3%A7a-de-2014/68967.html,http://www.reporterpb.com.br/noticia/politica/2017/11/04/marina-silva-conversa-com-psb-para-reeditar-alian%C3%A7a-de-2014/68967.html,,Confira este link, ,,,-38.0
MBM - Movimento Brasil Melhor,139203,2017-11-04 11:21:31 BRST,Native Video,89,110,14,22,2,28,0,7,0,original,4240,4471,0,https://www.facebook.com/movimentbrasilmelhor/posts/1404798416310160,"Aos que me acusam Marina Silva de estar 'sumida', só temos que dizer que ela continua fazendo o seu trabalho como sempre fez, não tem mandato parlamentar ou função pública, é uma professora que sobrevive do trabalho que faz. Sempre se posicionou sobre os principais assuntos do país. Aprendeu a duras penas que a liberdade é o exercício de fala livre e autônoma, talvez por não falar de nenhum dos lados da polarização tentam silenciar o posicionamento de Marina.",https://www.facebook.com/movimentbrasilmelhor/videos/1404798416310160/,,,,,,1.6287425149700598
Portal O Dia,143809,2017-11-04 11:08:13 BRST,Photo,1,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/portalodia/posts/1517801738302206,Rede de Marina Silva parece furada e precisa driblar nova crise interna,https://www.facebook.com/portalodia/photos/a.217644281651298.52141.148485778567149/1517801651635548/?type=3,,,,,,-33.5
Diário do Centro do Mundo,302959,2017-11-04 10:27:37 BRST,Link,282,76,77,0,23,173,1,9,0,,0,0,0,https://www.facebook.com/diariodocentrodomundo/posts/1998410080372135,Marinês.,http://www.diariodocentrodomundo.com.br/essencial/marina-posta-frase-confusa-no-twitter-e-vira-alvo-de-gozacao/,,Marina posta frase confusa no Twitter e vira alvo de gozação,"Com o aparente objetivo de atacar os políticos, a presidenciável Marina Silva postou a seguinte frase no Twitter: “Chega de políticas de curto prazo para alongar o prazo dos políticos. Precis…",,,1.0508196721311476
Notícias ao Minuto Brasil,103875,2017-11-04 08:30:27 BRST,Link,3,0,0,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/NoticiasAoMinutoBrasil/posts/825818970922725,"Ela teria saído satisfeita da reunião, que teve a presença de nomes como o governador de Pernambuco, Paulo Câmara, e do ex-governador do Espírito Santo Renato Casagrande",https://www.noticiasaominuto.com.br/n/471301/?&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer&utm_content=geral,,Marina Silva conversa com PSB para reeditar aliança de 2014, ,,,-13.75
Folha do Sertão,37624,2017-11-04 07:56:03 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/reporterdaparaiba/posts/1508938122522070,Marina Silva conversa com PSB para reeditar aliança de 2014... http://www.reporterpb.com.br/noticia/politica/2017/11/04/marina-silva-conversa-com-psb-para-reeditar-alian%C3%A7a-de-2014/68967.html,http://www.reporterpb.com.br/noticia/politica/2017/11/04/marina-silva-conversa-com-psb-para-reeditar-alian%C3%A7a-de-2014/68967.html,,Confira este link, ,,,-38.0
Diário do Centro do Mundo,302959,2017-11-04 07:49:13 BRST,Link,50,24,19,0,1,32,0,18,0,,0,0,0,https://www.facebook.com/diariodocentrodomundo/posts/1998350407044769,De novo essa conversa de terceira via...,http://www.diariodocentrodomundo.com.br/essencial/marina-sonha-com-o-apoio-do-psb/,,Marina sonha com o apoio do PSB,A coluna Painel informa que Marina Silva se reuniu com a cúpula do PSB para articular uma chapa única de “terceira via” para as eleições presidenciais do ano que vem. Diz que saiu anima…,,,-4.243055555555555
O Antagonista,785584,2017-11-04 07:48:39 BRST,Link,261,27,12,0,4,53,1,54,0,,0,0,0,https://www.facebook.com/oantagonista/posts/803970729793837,De novo.,https://www.oantagonista.com/brasil/eterna-terceira-via-de-marina/,,"A eterna ""terceira via"" de Marina - O Antagonista","Em 2014, Marina Silva pregou uma ""terceira via"" fora da polarização PT-PSDB. Para 2018, em encontro com a cúpula do PSB, ela voltou a pregar uma terceira via, defendida pelo...",,,-3.2718446601941746
Caneta Desesquerdizadora,566357,2017-11-03 23:26:27 BRST,Photo,2090,246,358,33,8,1938,0,3,0,,0,0,0,https://www.facebook.com/CanetaDesesquerdizadora/posts/496753007375308,"Depois desta frase da Marina Silva, a Caneta Desesquerdizadora tem a leve impressão que sabe o motivo dos sumiços da menina do Acre...",https://www.facebook.com/CanetaDesesquerdizadora/photos/a.260350511015560.1073741828.260346504349294/496752890708653/?type=3,,,,,,-1.0637296834901626
REDE Sustentabilidade,139309,2017-11-03 19:20:19 BRST,Native Video,1636,197,1,217,46,42,1,12,0,share,7105,103751,0,https://www.facebook.com/RedeSustentabilidade18/posts/1594640563907622,"""Por não falar de nenhum dos lados da polarização, tentam silenciar o meu posicionamento""",https://www.facebook.com/marinasilva.oficial/videos/1749915511686738/,,Marina Silva,"Aos que me acusam de estar 'sumida', só tenho a dizer que continuo fazendo o meu trabalho como sempre fiz, não tenho mandato parlamentar ou função pública, sou uma professora que sobrevive do trabalho que faz. Sempre me posicionei sobre os principais assuntos do país. Aprendi a duras penas que a liberdade é o exercício de fala livre e autônoma, talvez por não falar de nenhum dos lados da polarização tentem silenciar meu posicionamento.",,,2.5258215962441315
O Antagonista,785317,2017-11-03 17:38:11 BRST,Link,983,801,431,10,156,1452,2,46,0,,0,0,0,https://www.facebook.com/oantagonista/posts/803700409820869,Um doce para o leitor de O Antagonista que conseguir entender o que Marina Silva quis dizer.,https://www.oantagonista.com/brasil/marina-silva-dilmando/,,Marina Silva dilmando,,,,2.847395451210565
Voto Consciente São Paulo,3669,2017-11-03 16:32:46 BRST,Link,126,5,2,1,0,0,0,2,0,,0,0,0,https://www.facebook.com/VotoConscienteSaoPaulo/posts/1706520382701348,"Entre hormônios e política, o que importa mais para ter mulheres na política? Marina Merlo, no Legis-Ativo de hoje, traz reflexão acerca da declaração de Ciro Gomes, pré-candidato pelo PDT, sobre Marina Silva (REDE):“Não vejo ela com energia, e o momento é muito de testosterona. Não elogio isso. É mau para o Brasil, mas é um momento muito agressivo e ela tem uma psicologia avessa a isso. Não sei, eu tô achando que ela não é candidata.” Ela analisa como as questões de gênero e de menor representatividade de mulheres influenciam na política e traz propostas legislativas que buscam maior paridade entre os/as parlamentares. ""Não se faz política por instinto, biologia e agressividade, mas com discussão e valores democráticos"", critica. Confira na íntegra! #Mulheres #Política #Eleições #Cotas #ParidadedeGênero #Gênero",http://politica.estadao.com.br/blogs/legis-ativo/entre-hormonios-e-politica-o-que-importa-mais-para-ter-mulheres-na-politica/,,"Entre hormônios e política, o que importa mais para ter mulheres na política?","Na última semana, o noticiário sobre os potenciais candidatos à corrida presidencial de 2018 foi tomada por uma declaração",,,5.666666666666667
Dunamis Movement,272890,2017-11-03 15:41:00 BRST,Photo,476,28,33,72,14,0,1,1,0,,0,0,0,https://www.facebook.com/thedunamismovement/posts/1722642187747441,"Você sabia que apenas 5% dos cristãos foram chamados para atuar na esfera da igreja? Afinal, o que acontece com os outros 95%?⠀ ⠀ No 1º Painel da #ConferenciaDunamis2017, temos o privilégio de ouvir Rômulo Dias, Marina Silva e Téo Hayashi, falando sobre a importância de entendermos que o Reino de Deus não se limita as 4 paredes paredes da igreja, mas atinge as 7 esferas da sociedade (igreja, família, educação, artes e entretenimento, econômia e negócios, mídia e política).⠀ ⠀ #DunamisMovement #DunamisConference2017 #BeKingdom @ Espaço das Américas",https://www.facebook.com/thedunamismovement/photos/a.438437552834584.108814.417181798293493/1722641884414138/?type=3,,Photos from Dunamis Movement's post,,,,1.5318627450980393
Márlon Reis - Advogado e Palestrante,13458,2017-11-03 15:30:45 BRST,Photo,67,6,3,5,1,0,0,0,0,,0,0,0,https://www.facebook.com/marlonreisadv/posts/1999091583476790,"Folha de São Paulo fala sobre o lançamento da minha pré-candidatura ao governo do Tocantins, com a presença confirmada de Marina Silva.",https://www.facebook.com/marlonreisadv/photos/a.429609363758361.122105.404021629650468/1999091550143460/?type=3,,,,,,1.0649350649350648
Curta Mais,432479,2017-11-02 21:11:03 BRST,Link,18,12,1,0,1,17,1,2,0,,0,0,0,https://www.facebook.com/guiacurtamais/posts/1992664580745481,,http://www.curtamais.com.br/goiania/luciano-huck-tem-40-de-potencial-de-voto-para-as-eleicoes-de-2018-segundo-pesquisa,,"Luciano Huck tem 40% de potencial de voto para as eleições de 2018, segundo pesquisa","O estudo também levantou dados para Jair Bolsonaro, Marina Silva e Henrique Meirelles",,,-4.134615384615385
Contra o Golpe Fascista II,306735,2017-11-01 17:24:57 BRST,Photo,65,9,108,0,0,4,0,4,0,,0,0,0,https://www.facebook.com/ContraFascista/posts/1783603488599612,"Traidora de princípios éticos, antes fiel a suas origens representando os mais fracos, valeu-se do discurso que os focava. Ganhou projeção nacional como a primeira indicação do Lula para comandar um ministério, defendendo causas nobres. Em 2010 o apunhala-o pelas costas, saindo candidata por um partido de aluguel para provocar um segundo turno. Prestando com isso um serviço enorme ao que há de mais atrasado na política brasileira. Hoje atua como digna porta voz do que há de mais parasita no capitalismo selvagem. Esta é uma pequena síntese do que hoje representa a candidatura de Marina Silva. Como agora de acordo com as pesquisas, ela desponta com chances reais de ganhar as eleições, precisamos nos mobilizarmos para que isso não venha a ocorrer, colocando em risco aquilo que foi conquistado a duras penas pelos governos Lula e Dilma. A sanha golpista de uma imprensa venal, criou as condições para que isso ocorresse, colocando mais do que nunca em risco a própria Democracia. Via:...",https://www.facebook.com/ContraFascista/photos/a.1535722123387751.1073741828.1535718166721480/1783603351932959/?type=3,,,,,,-2.0736842105263156
